timestamp,version,asset,total_count,hourly_delta,delta_24h
2026-03-12 12:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4717,0,20
2026-03-12 12:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1843,0,3
2026-03-12 12:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 12:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 12:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 12:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 12:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 12:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 12:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 12:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 12:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 12:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 12:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 13:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4717,0,18
2026-03-12 13:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1843,0,3
2026-03-12 13:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 13:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 13:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 13:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 13:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 13:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 13:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 13:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 13:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 13:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 13:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 14:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4717,0,17
2026-03-12 14:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1843,0,3
2026-03-12 14:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 14:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 14:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 14:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 14:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 14:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 14:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 14:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 14:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 14:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 14:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 15:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4718,1,18
2026-03-12 15:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1844,1,4
2026-03-12 15:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 15:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 15:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 15:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 15:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 15:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 15:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 15:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 15:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 15:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 15:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 15:50,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4718,0,18
2026-03-12 15:50,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1844,0,4
2026-03-12 15:50,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 15:50,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 15:50,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 15:50,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 15:50,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 15:50,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 15:50,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 15:50,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 15:50,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 15:50,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 15:50,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 16:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4718,0,18
2026-03-12 16:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1844,0,4
2026-03-12 16:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 16:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 16:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 16:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 16:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 16:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 16:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 16:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 16:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 16:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 16:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 18:25,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4719,1,18
2026-03-12 18:25,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1844,0,4
2026-03-12 18:25,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 18:25,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 18:25,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 18:25,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 18:25,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 18:25,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 18:25,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 18:25,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 18:25,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 18:25,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 18:25,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 19:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4720,1,18
2026-03-12 19:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1844,0,3
2026-03-12 19:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 19:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 19:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 19:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 19:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 19:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 19:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 19:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 19:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 19:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 19:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 21:06,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4721,1,16
2026-03-12 21:06,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1844,0,2
2026-03-12 21:06,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 21:06,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 21:06,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 21:06,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 21:06,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 21:06,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 21:06,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 21:06,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 21:06,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 21:06,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 21:06,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 21:23,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4721,0,16
2026-03-12 21:23,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1844,0,2
2026-03-12 21:23,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 21:23,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 21:23,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 21:23,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 21:23,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 21:23,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 21:23,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 21:23,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 21:23,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 21:23,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 21:23,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 22:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4725,4,20
2026-03-12 22:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,3,5
2026-03-12 22:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 22:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 22:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 22:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 22:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 22:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 22:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 22:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 22:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 22:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 22:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-12 23:23,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4726,1,21
2026-03-12 23:23,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,0,5
2026-03-12 23:23,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-12 23:23,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-12 23:23,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-12 23:23,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-12 23:23,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-12 23:23,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-12 23:23,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-12 23:23,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-12 23:23,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-12 23:23,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-12 23:23,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-13 00:27,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4726,0,20
2026-03-13 00:27,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,0,5
2026-03-13 00:27,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 00:27,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 00:27,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 00:27,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 00:27,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 00:27,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 00:27,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-13 00:27,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-13 00:27,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-13 00:27,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-13 00:27,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-13 01:25,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4726,0,19
2026-03-13 01:25,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,0,5
2026-03-13 01:25,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 01:25,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 01:25,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 01:25,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 01:25,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 01:25,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 01:25,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-13 01:25,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-13 01:25,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-13 01:25,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-13 01:25,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-13 02:28,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4727,1,20
2026-03-13 02:28,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,0,5
2026-03-13 02:28,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 02:28,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 02:28,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 02:28,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 02:28,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 02:28,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 02:28,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-13 02:28,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-13 02:28,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-13 02:28,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-13 02:28,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-13 03:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4727,0,20
2026-03-13 03:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,0,5
2026-03-13 03:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 03:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 03:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 03:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 03:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 03:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 03:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-13 03:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-13 03:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-13 03:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-13 03:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-13 04:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4727,0,20
2026-03-13 04:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,0,5
2026-03-13 04:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 04:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 04:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 04:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 04:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 04:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 04:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-13 04:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-13 04:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-13 04:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,118,0,0
2026-03-13 04:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,81,0,0
2026-03-13 05:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4727,0,20
2026-03-13 05:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,0,5
2026-03-13 05:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 05:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 05:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 05:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 05:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 05:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 05:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-13 05:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-13 05:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-13 05:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,1,1
2026-03-13 05:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,1,1
2026-03-13 06:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4728,1,20
2026-03-13 06:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1847,0,5
2026-03-13 06:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 06:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 06:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 06:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 06:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 06:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 06:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-13 06:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-13 06:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-13 06:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,1
2026-03-13 06:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,1
2026-03-13 07:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4728,0,17
2026-03-13 07:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1848,1,6
2026-03-13 07:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 07:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 07:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 07:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 07:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 07:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 07:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
2026-03-13 07:24,v2.0,DroidOSLauncherv2.0_2025.12.04.19.47.apk,72,0,0
2026-03-13 07:24,v2.0,DroidOSTrackpadKeyboardv2.0_2025.12.04.16.44.apk,37,0,0
2026-03-13 07:24,v1.0,DroidOSLauncher_v1.0_2025.11.30.apk,119,0,1
2026-03-13 07:24,v1.0,DroidOSTrackpadKeyboard_v1.0_2025.11.30.apk,82,0,1
2026-03-13 08:24,v4.0,DroidOSLauncher4.0_2026.01.26.07.17.apk,4732,4,19
2026-03-13 08:24,v4.0,DroidOSTrackpad4.0_2026.01.26.07.17.apk,1848,0,6
2026-03-13 08:24,v3.11,DroidOSLauncherv3.11_2026.01.11.17.13.apk,471,0,0
2026-03-13 08:24,v3.11,DroidOSTrackpadKeyboardv3.11_2026.01.11.11.52.apk,240,0,0
2026-03-13 08:24,v3.1,DroidOSLauncherv3.1_2026.01.09.11.01.apk,98,0,0
2026-03-13 08:24,v3.1,DroidOSTrackpadKeyboardv3.1_2026.01.09.21.23.apk,48,0,0
2026-03-13 08:24,v3.0,DroidOSTrackpadKeyboardv3.0_2025.12.18.12.05.apk,235,0,0
2026-03-13 08:24,v2.1,DroidOSLauncherv_2025.12.05.21.47.apk,880,0,0
2026-03-13 08:24,v2.1,DroidOSTrackpadKeyboardv_2025.12.05.21.47.apk,344,0,0
